Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
154;1.54;1.51747;0.145079;1.78961;1.376804;0.774667;1.328672;1.677633;0.144449;1.628648
155;1.55;1.51754;0.145062;1.789592;1.377479;0.774493;1.328947;1.67765;0.144415;1.628686
156;1.56;1.517528;0.145088;1.789561;1.378218;0.774296;1.329225;1.677634;0.144454;1.628717
157;1.57;1.517467;0.14514;1.789601;1.378882;0.774143;1.329338;1.677644;0.14446;1.628718
158;1.58;1.517513;0.145117;1.789674;1.379447;0.774028;1.329401;1.677644;0.144501;1.628637
159;1.59;1.51752;0.14507;1.789667;1.379882;0.773946;1.329479;1.677627;0.144528;1.628592
160;1.6;1.517487;0.145127;1.789683;1.380206;0.773859;1.329467;1.677643;0.144498;1.628647
161;1.61;1.51758;0.145098;1.789652;1.38041;0.77383;1.32943;1.677625;0.144499;1.62858
162;1.62;1.517525;0.145118;1.789626;1.380488;0.773813;1.329388;1.677648;0.144486;1.628558
163;1.63;1.517534;0.145178;1.789606;1.380468;0.77383;1.329323;1.677643;0.144438;1.628649
164;1.64;1.517483;0.145164;1.789559;1.380307;0.773886;1.329232;1.677643;0.144511;1.628643
165;1.65;1.517486;0.145137;1.789598;1.380089;0.773997;1.32915;1.677651;0.144488;1.628695
166;1.66;1.517488;0.145201;1.789605;1.379773;0.774131;1.329091;1.677639;0.144487;1.628747
167;1.67;1.517473;0.145155;1.789586;1.379315;0.77424;1.328964;1.67767;0.144484;1.628753
168;1.68;1.517496;0.145181;1.789581;1.378893;0.774379;1.328964;1.677593;0.144543;1.628724
169;1.69;1.517451;0.145153;1.789537;1.378337;0.77453;1.328942;1.677612;0.144533;1.628755
170;1.7;1.517531;0.145169;1.789593;1.377868;0.774691;1.329018;1.67767;0.144506;1.628717
171;1.71;1.517429;0.14515;1.789618;1.377301;0.774884;1.329072;1.67764;0.144513;1.628754
172;1.72;1.5175;0.1451;1.789647;1.376843;0.775051;1.329251;1.677614;0.144495;1.628703
173;1.73;1.517503;0.145135;1.7896;1.37641;0.77528;1.329554;1.677624;0.144527;1.628657
174;1.74;1.517375;0.145106;1.789622;1.375986;0.775594;1.329844;1.677603;0.144523;1.628705
175;1.75;1.517496;0.145114;1.789606;1.375577;0.775861;1.330057;1.677616;0.144472;1.628695
176;1.76;1.517457;0.145133;1.789658;1.375193;0.77616;1.330158;1.677607;0.144494;1.628753
177;1.77;1.51745;0.145064;1.78961;1.374827;0.77648;1.330202;1.677618;0.144473;1.628824
178;1.78;1.51744;0.145133;1.789636;1.374425;0.776839;1.330098;1.677602;0.144514;1.628705
179;1.79;1.517498;0.145076;1.789654;1.374079;0.777148;1.329798;1.677606;0.144475;1.628651
