Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
69;0.690000;-0.434672;0.148994;-0.275468;-0.272154;0.149441;-0.434341;-0.014860;0.796667;-0.031470
70;0.700000;-0.434625;0.148894;-0.275385;-0.272152;0.149440;-0.434342;-0.015286;0.797087;-0.031014
71;0.710000;-0.434593;0.148884;-0.275310;-0.272138;0.149453;-0.434347;-0.015727;0.797545;-0.030510
72;0.720000;-0.434614;0.148892;-0.275311;-0.272147;0.149463;-0.434342;-0.016165;0.797937;-0.030045
73;0.730000;-0.434761;0.149018;-0.275203;-0.272164;0.149462;-0.434342;-0.016552;0.798291;-0.029623
74;0.740000;-0.434725;0.148922;-0.275321;-0.272149;0.149456;-0.434348;-0.016966;0.798592;-0.029213
75;0.750000;-0.434671;0.148976;-0.275351;-0.272136;0.149452;-0.434350;-0.017344;0.798909;-0.028817
76;0.760000;-0.434785;0.148977;-0.275279;-0.272157;0.149471;-0.434333;-0.017782;0.799219;-0.028424
77;0.770000;-0.434758;0.149041;-0.275189;-0.272146;0.149451;-0.434353;-0.018307;0.799542;-0.027951
78;0.780000;-0.434633;0.148942;-0.275265;-0.272150;0.149464;-0.434344;-0.018991;0.799901;-0.027507
79;0.790000;-0.434691;0.149047;-0.275190;-0.272151;0.149456;-0.434342;-0.019422;0.800209;-0.027086
80;0.800000;-0.434825;0.149073;-0.275248;-0.272160;0.149448;-0.434354;-0.019905;0.800549;-0.026634
81;0.810000;-0.434695;0.149073;-0.275328;-0.272151;0.149454;-0.434339;-0.020468;0.800872;-0.026124
82;0.820000;-0.434803;0.148980;-0.275384;-0.272155;0.149444;-0.434345;-0.020978;0.801132;-0.025678
83;0.830000;-0.434769;0.148982;-0.275389;-0.272149;0.149444;-0.434348;-0.021522;0.801402;-0.025216
84;0.840000;-0.434628;0.148936;-0.275285;-0.272161;0.149441;-0.434359;-0.022053;0.801578;-0.024815
85;0.850000;-0.434783;0.149000;-0.275200;-0.272158;0.149445;-0.434361;-0.022561;0.801659;-0.024544
86;0.860000;-0.434804;0.149019;-0.275237;-0.272177;0.149447;-0.434342;-0.023026;0.801713;-0.024310
87;0.870000;-0.434775;0.149013;-0.275223;-0.272167;0.149435;-0.434347;-0.023527;0.801733;-0.024042
88;0.880000;-0.434676;0.148932;-0.275338;-0.272170;0.149439;-0.434336;-0.024002;0.801771;-0.023870
89;0.890000;-0.434692;0.148968;-0.275411;-0.272172;0.149448;-0.434343;-0.024520;0.801723;-0.023588
90;0.900000;-0.434837;0.148980;-0.275451;-0.272165;0.149442;-0.434349;-0.024974;0.801677;-0.023314
91;0.910000;-0.434606;0.148871;-0.275340;-0.272164;0.149457;-0.434339;-0.025421;0.801589;-0.023085
92;0.920000;-0.434693;0.148964;-0.275364;-0.272152;0.149435;-0.434351;-0.025833;0.801469;-0.022873
93;0.930000;-0.434794;0.149004;-0.275195;-0.272168;0.149444;-0.434352;-0.026227;0.801331;-0.022627
94;0.940000;-0.434793;0.149014;-0.275176;-0.272162;0.149459;-0.434337;-0.026581;0.801111;-0.022414
95;0.950000;-0.434805;0.149006;-0.275210;-0.272169;0.149452;-0.434351;-0.026722;0.800755;-0.022096
96;0.960000;-0.434667;0.148933;-0.275288;-0.272170;0.149439;-0.434357;-0.027027;0.800399;-0.021797
97;0.970000;-0.434816;0.149051;-0.275319;-0.272187;0.149433;-0.434347;-0.027277;0.800082;-0.021479
98;0.980000;-0.434871;0.149081;-0.275341;-0.272174;0.149443;-0.434338;-0.027485;0.799726;-0.021132
99;0.990000;-0.434613;0.148892;-0.275381;-0.272158;0.149432;-0.434340;-0.027727;0.799385;-0.020630
100;1.000000;-0.434622;0.148896;-0.275391;-0.272164;0.149445;-0.434339;-0.027868;0.799036;-0.020303
101;1.010000;-0.434618;0.148883;-0.275337;-0.272162;0.149453;-0.434345;-0.028178;0.798814;-0.019974
102;1.020000;-0.434596;0.148899;-0.275334;-0.272156;0.149446;-0.434334;-0.028289;0.798573;-0.019645
103;1.030000;-0.434623;0.148905;-0.275349;-0.272166;0.149449;-0.434327;-0.028194;0.798342;-0.019356
104;1.040000;-0.434791;0.149002;-0.275441;-0.272168;0.149459;-0.434353;-0.028245;0.798196;-0.019038
105;1.050000;-0.434688;0.148985;-0.275381;-0.272159;0.149456;-0.434345;-0.028481;0.798132;-0.018692
106;1.060000;-0.434823;0.149079;-0.275295;-0.272153;0.149450;-0.434355;-0.028548;0.798042;-0.018364
107;1.070000;-0.434684;0.148972;-0.275432;-0.272154;0.149460;-0.434337;-0.028598;0.797980;-0.017941
108;1.080000;-0.434617;0.148882;-0.275344;-0.272158;0.149456;-0.434349;-0.028590;0.797892;-0.017560
109;1.090000;-0.434608;0.148898;-0.275390;-0.272164;0.149471;-0.434347;-0.028555;0.797811;-0.017108
110;1.100000;-0.434583;0.148900;-0.275396;-0.272171;0.149478;-0.434360;-0.028517;0.797712;-0.016648
111;1.110000;-0.434656;0.148972;-0.275461;-0.272187;0.149458;-0.434365;-0.028400;0.797650;-0.016165
112;1.120000;-0.434659;0.148961;-0.275427;-0.272160;0.149456;-0.434359;-0.028273;0.797599;-0.015680
113;1.130000;-0.434643;0.148962;-0.275443;-0.272167;0.149458;-0.434360;-0.028076;0.797586;-0.015234
114;1.140000;-0.434657;0.148974;-0.275435;-0.272165;0.149448;-0.434358;-0.027781;0.797565;-0.014748
115;1.150000;-0.434647;0.148953;-0.275440;-0.272162;0.149446;-0.434378;-0.027452;0.797523;-0.014242
116;1.160000;-0.434666;0.148945;-0.275443;-0.272170;0.149453;-0.434361;-0.027072;0.797472;-0.013747
117;1.170000;-0.434644;0.148956;-0.275436;-0.272153;0.149469;-0.434375;-0.026659;0.797344;-0.013224
118;1.180000;-0.434679;0.148944;-0.275395;-0.272182;0.149439;-0.434369;-0.026256;0.797130;-0.012626
119;1.190000;-0.434680;0.148961;-0.275416;-0.272168;0.149438;-0.434380;-0.025900;0.796824;-0.012042
120;1.200000;-0.434608;0.148897;-0.275399;-0.272162;0.149449;-0.434363;-0.025616;0.796410;-0.011541
121;1.210000;-0.434784;0.148991;-0.275230;-0.272176;0.149442;-0.434357;-0.025327;0.795953;-0.011031
122;1.220000;-0.434628;0.148881;-0.275336;-0.272167;0.149449;-0.434358;-0.025065;0.795510;-0.010541
123;1.230000;-0.434632;0.148872;-0.275342;-0.272158;0.149439;-0.434363;-0.024712;0.795116;-0.010150
124;1.240000;-0.434622;0.148883;-0.275340;-0.272168;0.149439;-0.434353;-0.024352;0.794717;-0.009808
125;1.250000;-0.434692;0.148959;-0.275394;-0.272154;0.149442;-0.434368;-0.024026;0.794388;-0.009566
126;1.260000;-0.434659;0.148951;-0.275431;-0.272175;0.149438;-0.434363;-0.023658;0.794096;-0.009388
127;1.270000;-0.434661;0.148929;-0.275405;-0.272158;0.149434;-0.434361;-0.023262;0.793804;-0.009168
128;1.280000;-0.434809;0.148961;-0.275392;-0.272173;0.149449;-0.434359;-0.022843;0.793549;-0.008992
129;1.290000;-0.434666;0.148954;-0.275422;-0.272173;0.149444;-0.434371;-0.022431;0.793257;-0.008709
130;1.300000;-0.434784;0.148942;-0.275388;-0.272161;0.149446;-0.434364;-0.021969;0.792959;-0.008458
131;1.310000;-0.434656;0.148955;-0.275424;-0.272170;0.149441;-0.434357;-0.021369;0.792592;-0.008229
132;1.320000;-0.434802;0.148959;-0.275409;-0.272171;0.149452;-0.434368;-0.020990;0.792361;-0.008069
133;1.330000;-0.434679;0.148926;-0.275390;-0.272173;0.149458;-0.434371;-0.020659;0.792120;-0.007898
134;1.340000;-0.434670;0.148934;-0.275381;-0.272168;0.149451;-0.434360;-0.020413;0.791931;-0.007766
135;1.350000;-0.434675;0.148967;-0.275424;-0.272184;0.149457;-0.434380;-0.020221;0.791812;-0.007674
136;1.360000;-0.434669;0.148940;-0.275397;-0.272166;0.149447;-0.434371;-0.020126;0.791691;-0.007577
137;1.370000;-0.434638;0.148929;-0.275387;-0.272168;0.149477;-0.434358;-0.020063;0.791530;-0.007531
138;1.380000;-0.434662;0.148939;-0.275428;-0.272160;0.149467;-0.434365;-0.020092;0.791402;-0.007493
139;1.390000;-0.434652;0.148983;-0.275434;-0.272155;0.149453;-0.434357;-0.020187;0.791217;-0.007464
140;1.400000;-0.434630;0.148949;-0.275368;-0.272131;0.149458;-0.434377;-0.020316;0.790991;-0.007508
141;1.410000;-0.434629;0.148967;-0.275369;-0.272160;0.149473;-0.434336;-0.020547;0.790689;-0.007614
142;1.420000;-0.434654;0.148966;-0.275369;-0.272171;0.149465;-0.434349;-0.020861;0.790308;-0.007701
143;1.430000;-0.434653;0.148993;-0.275442;-0.272173;0.149457;-0.434367;-0.021235;0.789840;-0.007856
144;1.440000;-0.434681;0.149003;-0.275443;-0.272172;0.149469;-0.434347;-0.021657;0.789334;-0.008005
145;1.450000;-0.434675;0.148997;-0.275457;-0.272164;0.149464;-0.434334;-0.022119;0.788769;-0.008281
146;1.460000;-0.434657;0.148972;-0.275451;-0.272156;0.149456;-0.434352;-0.022560;0.788242;-0.008622
147;1.470000;-0.434638;0.148965;-0.275444;-0.272160;0.149461;-0.434377;-0.023005;0.787711;-0.008954
148;1.480000;-0.434644;0.148938;-0.275430;-0.272161;0.149441;-0.434341;-0.023370;0.787247;-0.009400
149;1.490000;-0.434665;0.148953;-0.275406;-0.272160;0.149448;-0.434346;-0.023759;0.786810;-0.009850
150;1.500000;-0.434665;0.148935;-0.275385;-0.272175;0.149458;-0.434350;-0.024148;0.786470;-0.010354
151;1.510000;-0.434662;0.148966;-0.275417;-0.272187;0.149450;-0.434347;-0.024563;0.786231;-0.010943
152;1.520000;-0.434670;0.148936;-0.275433;-0.272156;0.149450;-0.434357;-0.024994;0.786022;-0.011460
153;1.530000;-0.434648;0.148942;-0.275428;-0.272170;0.149430;-0.434362;-0.025425;0.785833;-0.011969
154;1.540000;-0.434660;0.148951;-0.275428;-0.272177;0.149446;-0.434362;-0.025933;0.785714;-0.012405
155;1.550000;-0.434677;0.148950;-0.275434;-0.272175;0.149450;-0.434357;-0.026540;0.785644;-0.012743
156;1.560000;-0.434677;0.148974;-0.275452;-0.272160;0.149449;-0.434358;-0.027166;0.785564;-0.012962
157;1.570000;-0.434651;0.148939;-0.275450;-0.272170;0.149443;-0.434356;-0.027853;0.785432;-0.013137
158;1.580000;-0.434808;0.148969;-0.275429;-0.272168;0.149437;-0.434335;-0.028496;0.785280;-0.013204
159;1.590000;-0.434671;0.148970;-0.275442;-0.272164;0.149447;-0.434361;-0.029265;0.785125;-0.013156
160;1.600000;-0.434674;0.148974;-0.275429;-0.272172;0.149463;-0.434349;-0.030093;0.784852;-0.013168
161;1.610000;-0.434664;0.148967;-0.275438;-0.272158;0.149447;-0.434344;-0.030840;0.784537;-0.013066
162;1.620000;-0.434795;0.148975;-0.275414;-0.272167;0.149466;-0.434358;-0.031555;0.784182;-0.012984
163;1.630000;-0.434637;0.148941;-0.275386;-0.272165;0.149443;-0.434359;-0.032191;0.783724;-0.012922
164;1.640000;-0.434635;0.148941;-0.275388;-0.272137;0.149460;-0.434370;-0.032802;0.783217;-0.012856
165;1.650000;-0.434797;0.148969;-0.275386;-0.272158;0.149461;-0.434322;-0.033497;0.782718;-0.012637
166;1.660000;-0.434669;0.148969;-0.275384;-0.272160;0.149460;-0.434347;-0.034082;0.782275;-0.012619
167;1.670000;-0.434798;0.148993;-0.275386;-0.272158;0.149461;-0.434346;-0.034562;0.781849;-0.012643
168;1.680000;-0.434601;0.148916;-0.275361;-0.272150;0.149456;-0.434348;-0.035065;0.781549;-0.012717
169;1.690000;-0.434603;0.148894;-0.275370;-0.272164;0.149454;-0.434348;-0.035579;0.781289;-0.012893
170;1.700000;-0.434615;0.148909;-0.275362;-0.272168;0.149458;-0.434333;-0.036005;0.781077;-0.013118
171;1.710000;-0.434610;0.148917;-0.275370;-0.272151;0.149461;-0.434338;-0.036424;0.780882;-0.013432
172;1.720000;-0.434599;0.148920;-0.275359;-0.272157;0.149466;-0.434333;-0.036819;0.780737;-0.013856
173;1.730000;-0.434774;0.149002;-0.275404;-0.272141;0.149458;-0.434320;-0.037177;0.780539;-0.014351
174;1.740000;-0.434644;0.148962;-0.275422;-0.272140;0.149486;-0.434347;-0.037492;0.780352;-0.014936
175;1.750000;-0.434632;0.148958;-0.275417;-0.272146;0.149472;-0.434365;-0.037714;0.780104;-0.015514
176;1.760000;-0.434811;0.149063;-0.275318;-0.272153;0.149474;-0.434332;-0.037924;0.779906;-0.016049
177;1.770000;-0.434808;0.148988;-0.275408;-0.272154;0.149475;-0.434363;-0.038090;0.779695;-0.016530
178;1.780000;-0.434691;0.148994;-0.275464;-0.272173;0.149472;-0.434340;-0.038264;0.779517;-0.016938
179;1.790000;-0.434611;0.148914;-0.275378;-0.272169;0.149456;-0.434350;-0.038436;0.779402;-0.017355
180;1.800000;-0.434612;0.148897;-0.275388;-0.272167;0.149459;-0.434361;-0.038574;0.779305;-0.017786
181;1.810000;-0.434628;0.148920;-0.275372;-0.272163;0.149458;-0.434356;-0.038753;0.779249;-0.018139
182;1.820000;-0.434600;0.148873;-0.275387;-0.272178;0.149462;-0.434346;-0.038900;0.779217;-0.018415
183;1.830000;-0.434621;0.148879;-0.275387;-0.272185;0.149442;-0.434364;-0.039013;0.779146;-0.018668
184;1.840000;-0.434693;0.148977;-0.275442;-0.272169;0.149439;-0.434361;-0.039114;0.779120;-0.018901
185;1.850000;-0.434686;0.148973;-0.275453;-0.272160;0.149456;-0.434343;-0.039221;0.779073;-0.019042
186;1.860000;-0.434673;0.148933;-0.275393;-0.272182;0.149450;-0.434358;-0.039326;0.779036;-0.019187
187;1.870000;-0.434682;0.148946;-0.275394;-0.272179;0.149456;-0.434359;-0.039445;0.779079;-0.019253
188;1.880000;-0.434677;0.148971;-0.275446;-0.272169;0.149432;-0.434354;-0.039522;0.779149;-0.019293
189;1.890000;-0.434682;0.148966;-0.275454;-0.272166;0.149447;-0.434355;-0.039624;0.779320;-0.019317
190;1.900000;-0.434701;0.148975;-0.275462;-0.272182;0.149437;-0.434358;-0.039736;0.779539;-0.019401
191;1.910000;-0.434622;0.148908;-0.275366;-0.272185;0.149452;-0.434353;-0.039814;0.779829;-0.019417
192;1.920000;-0.434612;0.148899;-0.275375;-0.272172;0.149444;-0.434347;-0.039886;0.780215;-0.019462
193;1.930000;-0.434620;0.148904;-0.275377;-0.272164;0.149466;-0.434337;-0.039955;0.780657;-0.019521
194;1.940000;-0.434612;0.148874;-0.275329;-0.272166;0.149461;-0.434346;-0.039992;0.781173;-0.019683
195;1.950000;-0.434606;0.148886;-0.275308;-0.272169;0.149469;-0.434342;-0.040024;0.781813;-0.019860
196;1.960000;-0.434615;0.148910;-0.275366;-0.272146;0.149464;-0.434332;-0.040076;0.782466;-0.020144
197;1.970000;-0.434600;0.148892;-0.275298;-0.272155;0.149446;-0.434343;-0.040070;0.783136;-0.020519
198;1.980000;-0.434611;0.148907;-0.275309;-0.272151;0.149446;-0.434336;-0.040256;0.783830;-0.020956
199;1.990000;-0.434794;0.149002;-0.275411;-0.272152;0.149452;-0.434340;-0.040064;0.784373;-0.021409
200;2.000000;-0.434678;0.148988;-0.275341;-0.272151;0.149469;-0.434351;-0.039951;0.784959;-0.022034
201;2.010000;-0.434814;0.149080;-0.275234;-0.272144;0.149474;-0.434362;-0.039867;0.785519;-0.022661
202;2.020000;-0.434774;0.149045;-0.275173;-0.272149;0.149468;-0.434330;-0.039793;0.786022;-0.023318
203;2.030000;-0.434664;0.149044;-0.275211;-0.272127;0.149473;-0.434349;-0.039684;0.786502;-0.023957
204;2.040000;-0.434794;0.149009;-0.275333;-0.272142;0.149462;-0.434337;-0.039552;0.786955;-0.024662
205;2.050000;-0.434645;0.148994;-0.275352;-0.272146;0.149475;-0.434345;-0.039384;0.787473;-0.025439
206;2.060000;-0.434772;0.148986;-0.275308;-0.272138;0.149485;-0.434359;-0.039192;0.787973;-0.026166
207;2.070000;-0.434683;0.149068;-0.275285;-0.272139;0.149478;-0.434348;-0.038968;0.788443;-0.026906
208;2.080000;-0.434657;0.149049;-0.275173;-0.272135;0.149481;-0.434348;-0.038690;0.788940;-0.027636
209;2.090000;-0.434660;0.149059;-0.275212;-0.272140;0.149481;-0.434339;-0.038447;0.789424;-0.028316
210;2.100000;-0.434771;0.149057;-0.275138;-0.272140;0.149476;-0.434351;-0.038067;0.789969;-0.029043
211;2.110000;-0.434626;0.149022;-0.275164;-0.272147;0.149474;-0.434334;-0.037577;0.790500;-0.029832
212;2.120000;-0.434626;0.149031;-0.275164;-0.272130;0.149474;-0.434334;-0.037152;0.791113;-0.030533
213;2.130000;-0.434634;0.149038;-0.275159;-0.272124;0.149475;-0.434350;-0.036735;0.791827;-0.031224
214;2.140000;-0.434632;0.149025;-0.275172;-0.272123;0.149481;-0.434351;-0.036443;0.792599;-0.031746
215;2.150000;-0.434624;0.149022;-0.275149;-0.272131;0.149465;-0.434341;-0.036190;0.793437;-0.032298
216;2.160000;-0.434735;0.149055;-0.275136;-0.272130;0.149475;-0.434345;-0.035923;0.794230;-0.032885
217;2.170000;-0.434596;0.148943;-0.275279;-0.272141;0.149474;-0.434358;-0.035685;0.795070;-0.033482
218;2.180000;-0.434607;0.148942;-0.275300;-0.272122;0.149475;-0.434349;-0.035532;0.795956;-0.034111
219;2.190000;-0.434610;0.148959;-0.275304;-0.272134;0.149471;-0.434342;-0.035370;0.796757;-0.034655
220;2.200000;-0.434765;0.149044;-0.275176;-0.272129;0.149458;-0.434367;-0.035286;0.797453;-0.035213
221;2.210000;-0.434594;0.148946;-0.275285;-0.272122;0.149441;-0.434352;-0.035171;0.798011;-0.035756
222;2.220000;-0.434616;0.148971;-0.275299;-0.272140;0.149468;-0.434344;-0.035108;0.798406;-0.036301
223;2.230000;-0.434748;0.149060;-0.275220;-0.272129;0.149470;-0.434348;-0.034984;0.798705;-0.036912
224;2.240000;-0.434761;0.148966;-0.275290;-0.272147;0.149469;-0.434355;-0.034955;0.798909;-0.037360
225;2.250000;-0.434628;0.148952;-0.275319;-0.272128;0.149464;-0.434326;-0.034969;0.799093;-0.037761
226;2.260000;-0.434618;0.148938;-0.275381;-0.272166;0.149437;-0.434361;-0.034973;0.799227;-0.038120
227;2.270000;-0.434631;0.148948;-0.275329;-0.272163;0.149457;-0.434352;-0.034974;0.799344;-0.038432
228;2.280000;-0.434720;0.148955;-0.275281;-0.272152;0.149460;-0.434350;-0.034936;0.799460;-0.038677
229;2.290000;-0.434632;0.148937;-0.275259;-0.272154;0.149459;-0.434371;-0.034832;0.799547;-0.038865
230;2.300000;-0.434612;0.148927;-0.275274;-0.272156;0.149452;-0.434365;-0.034643;0.799609;-0.039025
231;2.310000;-0.434761;0.148945;-0.275235;-0.272169;0.149461;-0.434357;-0.034318;0.799693;-0.039121
232;2.320000;-0.434629;0.148955;-0.275354;-0.272171;0.149456;-0.434372;-0.033876;0.799746;-0.039175
233;2.330000;-0.434653;0.148945;-0.275331;-0.272157;0.149455;-0.434365;-0.033384;0.799757;-0.039090
234;2.340000;-0.434748;0.148957;-0.275369;-0.272162;0.149459;-0.434369;-0.032854;0.799800;-0.038817
235;2.350000;-0.434790;0.149028;-0.275245;-0.272179;0.149455;-0.434349;-0.032266;0.799808;-0.038376
236;2.360000;-0.434664;0.148944;-0.275282;-0.272153;0.149465;-0.434365;-0.031601;0.799807;-0.037632
237;2.370000;-0.434658;0.148955;-0.275334;-0.272147;0.149469;-0.434362;-0.030821;0.799803;-0.036723
238;2.380000;-0.434654;0.149024;-0.275194;-0.272160;0.149458;-0.434349;-0.029955;0.799945;-0.035704
239;2.390000;-0.434660;0.148977;-0.275378;-0.272160;0.149433;-0.434363;-0.029019;0.800097;-0.034681
