time,d_l,d_r,llen,rlen,left_gps_x,left_gps_y,left_gps_z,right_gps_x,right_gps_y,right_gps_z,subject_x,subject_y,subject_z,v_r,v_l
64,0.0,0.0,0.48070788508852863,0.4898309584237222,-0.28602988021277787,0.07990898559409272,-0.38635084885599774,-0.4201647644369694,0.07990537158646462,-0.25178550108361736,0.0,0.06,0.0,0,0
128,0.011710858507931077,0.011490350272721328,0.4924187435964597,0.5013213086964435,-0.28602204076485804,0.07987947578398337,-0.38634396873288235,-0.4201569303139708,0.07987742645456757,-0.2517786262354637,0.008377555910807761,0.06,0.008377574284877495,0.11831366743140825,0.11169842037511579
192,0.023239104434095992,0.02281600874568951,0.5039469895226246,0.5126469671694117,-0.2858796448332849,0.07986760217187223,-0.38620253022422685,-0.42001800659605676,0.07986639760366727,-0.25164064891250937,0.016754964829541225,0.06,0.016755111821615522,0.23562200122502475,0.22292913057283026
256,0.0345346205156411,0.033931134870996804,0.5152425056041697,0.523762093294719,-0.28556737178653757,0.07986332492571199,-0.38589137768034915,-0.41971598589904036,0.0798623825918382,-0.2513397172268014,0.02513207976670521,0.06,0.0251325758622358,0.350381061602854,0.33227649226352507
320,0.04559781644987687,0.0448341766251526,0.5263057015384055,0.5346651350488748,-0.28508597604583275,0.07986182516290792,-0.3854114109596828,-0.41925099366204877,0.0798609449337427,-0.25087610686716716,0.03350875373796272,0.06,0.03350992965908245,0.4626145627460114,0.4397053680042833
384,0.05643239795064853,0.05552683530046104,0.5371402830391772,0.5453577937241832,-0.28443861806577386,0.07986126801556032,-0.3847657488313147,-0.41862545186044836,0.07986040011525081,-0.25025220440025325,0.041884839766713915,0.06,0.04188713646498317,0.5723796060083601,0.5452127265027356
448,0.06704268914323747,0.06601157822518627,0.5477505742317661,0.5558425366489085,-0.2836289062798609,0.0798610390847909,-0.38395786013457595,-0.4178422529506882,0.07986017500110788,-0.24947076939843993,0.050260190886674945,0.06,0.05026415953341042,0.6797380006128866,0.6488046730713508
512,0.07743302071566388,0.07629110652156496,0.5581409058041925,0.5661220649452872,-0.2826604343695298,0.0798609373611175,-0.3829911576287932,-0.416904368041513,0.07986007769826141,-0.2485345985789159,0.05863466014445667,0.06,0.058640962118642656,0.7847493490976281,0.7504919232746603
576,0.08760764543168603,0.08636831967642794,0.5683155305202147,0.5761992781001501,-0.2815367159018963,0.0798608897472771,-0.3818689515742877,-0.4158148277581051,0.0798600370827673,-0.24744652533668243,0.06700810060214296,0.06,0.06701750747592544,0.8874697118694412,0.8502899392116985
640,0.09757073363246288,0.09624617721277368,0.5782786187209915,0.5860771356364959,-0.2802611808679217,0.07986086525832355,-0.38059445532903,-0.414576630366038,0.07986002302439933,-0.2462093370107817,0.07538036533986907,0.06,0.0753937588616327,0.9879529005215208,0.9482162079308447
704,0.10732638446525328,0.10592768541473291,0.5880342695537819,0.5957586438384551,-0.278837185356953,0.07986084955846148,-0.37917079941342446,-0.4131927406523046,0.07986002200378023,-0.24482577806691946,0.08375130745839925,0.06,0.08376967953342783,1.0862508351577365,1.0442898636421254
768,0.11687863168393747,0.11541588727266022,0.5975865167724661,0.6052468456963824,-0.2772680172329109,0.07986083594253034,-0.3776010407278338,-0.41166608995557635,0.07986002819612743,-0.24329855360350439,0.09212078008170439,0.06,0.09214523275042491,1.182413760952147,1.1385314286138297
832,0.12623158921360828,0.12471460524166561,0.6069394743021369,0.6145455636653878,-0.2755570045262845,0.07986082126282504,-0.37588826785102936,-0.4100001199479082,0.07986003935131367,-0.24163087060560157,0.1004886363595391,0.06,0.1005203817733499,1.2764857318555096,1.2309762126972297
896,0.13539000364041281,0.13382708659308723,0.6160978887289414,0.6236580450168094,-0.2737079059619362,0.07986080399699086,-0.37403600094186107,-0.4081978084532391,0.07986005489716144,-0.2398254718194457,0.1088547294700182,0.06,0.10889508986470169,1.3685292068773842,1.3216416954576164
960,0.14435774796285644,0.14275640100558923,0.6250656330513851,0.6325873594293114,-0.2717238361234368,0.07986078339947705,-0.3720471251940918,-0.40626195892830974,0.07986007484789989,-0.23788493412805825,0.11721891262219297,0.06,0.11726932028891332,1.4585909492012368,1.4105505404832201
1024,0.15313855169197604,0.15150560269919072,0.6338464367805047,0.6413365611229129,-0.26960778999644064,0.07986075888840694,-0.3699244109733503,-0.4041953239396452,0.07986009938031421,-0.23581178775446082,0.12558103905862672,0.06,0.12564303631251314,1.5467150068476136,1.497726537064054
1088,0.16173607913269766,0.16007773616348048,0.6424439642212263,0.6499086945872027,-0.2673626998615013,0.07986073004092539,-0.36767057168723366,-0.40200061303428647,0.07986012869739384,-0.23360852509642588,0.1339409620579698,0.06,0.13401620120428595,1.6329442210191487,1.5831939319426331
1152,0.17015392989317663,0.1684758305311032,0.6508618149817053,0.6583067889548254,-0.264991436403867,0.07986069657388663,-0.3652882661993134,-0.3996804917473761,0.07986016294788938,-0.23127760106258483,0.14229853493753378,0.06,0.14238877823543397,1.7173202925525004,1.6669773116902982
1216,0.17839563890109417,0.1767028949176525,0.6591035239896228,0.6665338533413747,-0.2624968094238337,0.07986065833405988,-0.36278010060146304,-0.3972375809499133,0.07986020216938293,-0.22882143351213763,0.15065361105586544,0.06,0.15076073067973816,1.7998838288453585,1.7491015093421085
1280,0.18646467651604598,0.18476191454016494,0.6671725616045746,0.6745928729638871,-0.25988156857459144,0.07986061530821682,-0.3601486298037753,-0.3946744564537769,0.07986024624887185,-0.2262424037459361,0.1590060438153195,0.06,0.15913202181371913,1.8806743849192702,1.8295915256428392
1344,0.1943644487063388,0.19265584752558557,0.6750723337948674,0.6824868059493078,-0.2571484041107909,0.07986056764434901,-0.3573963589535847,-0.39199364885337484,0.07986029489472024,-0.22354285705603164,0.16735568666463096,0.06,0.1675026149167985,1.9597304988709203,1.9084724634483237
1408,0.20209829726012202,0.2003876223265098,0.6828061823486506,0.690218580750232,-0.25429994763406105,0.07986051567656029,-0.3545257446888659,-0.3891976435826792,0.0798603476165378,-0.220725103331188,0.17570239310148633,0.06,0.1758724732714596,2.0370897219373423,1.985769473928976
1472,0.2096695000117617,0.2079601356704333,0.6903773851002903,0.6977910940941555,-0.2513387728301235,0.079860459949186,-0.3515391962336569,-0.3862888811682048,0.07986040371236602,-0.2177914177117802,0.18404601667509424,0.06,0.18424156016340879,2.1127886435309016,2.061507713291049
