time,d_l,d_r,llen,rlen,left_gps_x,left_gps_y,left_gps_z,right_gps_x,right_gps_y,right_gps_z,subject_x,subject_y,subject_z,v_r,v_l
64,0.0,0.0,0.48489948880132505,0.4958422911735149,-0.29302514493380166,0.07990893578473596,-0.38634670786265396,-0.4271600541736969,0.07990626233317036,-0.25178138500398534,0.0,0.06,0.0,0,0
128,0.011732920816569847,0.011472621216653878,0.4966324096178949,0.5073149123901688,-0.2930197385089672,0.07987914889778994,-0.3863419210628072,-0.42715464777318257,0.0798774885437952,-0.251776598212067,0.008377482414770612,0.06,0.008377555910807761,0.17644605924791748,0.1686370712504384
192,0.02323719988877171,0.0227355724401343,0.5081366886900968,0.5185778636136492,-0.29284791250233816,0.07986778654358681,-0.38617097974213077,-0.42698484349455107,0.0798666907705661,-0.2516076721772913,0.01675437686898136,0.06,0.016754964829541225,0.35082020419635623,0.33577138073723395
256,0.034385825699681516,0.033671305095220594,0.5192853145010066,0.5295135962687355,-0.29241973136081395,0.07986360415909814,-0.385744234168599,-0.4265668692344902,0.07986268501570405,-0.251191101914251,0.025130095443337472,0.06,0.02513207976670521,0.5196462900286796,0.49821067189485196
320,0.045182085958828444,0.04428055077491183,0.5300815747601535,0.5401228419484267,-0.2917383432782408,0.07986201540020582,-0.38506484948971803,-0.4259031990159376,0.07986113895744079,-0.250529383964397,0.03350405030107148,0.06,0.03350875373796272,0.6829928032618011,0.6559467477443028
384,0.0556359035431081,0.05457040115611206,0.5405353923444332,0.550412692329627,-0.290811665588311,0.07986137079682294,-0.3841405795949469,-0.425000798363823,0.07986050450569838,-0.24962932860007447,0.04187565372919962,0.06,0.041884839766713915,0.8410298210490919,0.8090647494392105
448,0.0657574817407306,0.06454838842335103,0.5506569705420556,0.560390679596866,-0.2896478122689169,0.07986109412960278,-0.38297927969005763,-0.42386680845831787,0.07986023393822815,-0.24849782720991212,0.05024431817976955,0.06,0.05026019088667495,0.9939304259913055,0.9576576264699188
512,0.07555657009454864,0.07422207666194497,0.5604560588958737,0.5700643678354599,-0.28825455446282566,0.07986097084189668,-0.3815884105627968,-0.4225082599866544,0.07986011972398006,-0.24714160862092582,0.058609456311096486,0.06,0.05863466014445666,1.141857252162757,1.101822449184647
576,0.08504263722664096,0.08359905772310866,0.569942126027966,0.5794413488966236,-0.286639437422904,0.07986091231425613,-0.3799751793913333,-0.4209320834635474,0.07986007556311198,-0.24556727330429426,0.0669704810289849,0.06,0.06700810060214298,1.2849664046761065,1.2416590195701376
640,0.0942255993896729,0.09268870050240458,0.579125088190998,0.5885309916759195,-0.2848103029463687,0.07986087923537154,-0.37814706588342567,-0.41914639179949054,0.07986006360413196,-0.24378257938873876,0.07532680552793272,0.06,0.07538036533986908,1.4234107324996057,1.3773037658815561
704,0.10311601591103348,0.1014987445717101,0.5880155047123585,0.597341035745225,-0.28277543130006977,0.0798608539792521,-0.3761119671062602,-0.4171580275134894,0.07986006819139951,-0.2417939942421511,0.08367784333231548,0.06,0.08375130745839925,1.5573697737104273,1.508851633530726
768,0.1117224414128698,0.11003639963849093,0.5966219302141949,0.6058786908120058,-0.28054163905831253,0.07986082907121833,-0.3738763348485388,-0.41497335992336054,0.07986008308387321,-0.2396075282525713,0.09202300833754712,0.06,0.09212078008170439,1.6869819345008883,1.6364006812695224
832,0.12005315572013397,0.1183087570004005,0.604952644521459,0.6141510481739154,-0.27811552308854015,0.07986080080045337,-0.37144640416510866,-0.41259859965089696,0.07986010602122522,-0.23722903525243566,0.10036171485121487,0.06,0.1004886363595391,1.8123803262000107,1.7600483646080063
896,0.1281162013758368,0.1263227808787078,0.6130156901771618,0.6221650720522227,-0.2755034880581362,0.07986076730425466,-0.3688282247952336,-0.4100398000919195,0.07986013637889235,-0.2346642179083251,0.1086933776341851,0.06,0.1088547294700182,1.9336936743660194,1.8798910594521496
960,0.1359193888678778,0.13408530001999103,0.6208188776692029,0.6299275911935059,-0.2727117507851421,0.07986072761483119,-0.36602766893912636,-0.40730285788087806,0.07986017407475733,-0.2319186316208393,0.11701741194167742,0.06,0.11721891262219297,2.0510464993773176,1.9960238339407146
1024,0.14347030133548633,0.141603001554843,0.6283697901368114,0.6374452927283579,-0.2697463442424174,0.07986068126326382,-0.3630504379837789,-0.4043935141037188,0.07986021906171656,-0.22899768848520197,0.1253332335643042,0.06,0.12558103905862672,2.16455926838712,2.1085402749678206
1088,0.15077629931066971,0.1488824267942072,0.6356757881119948,0.6447247179677221,-0.2666131216128974,0.07986062815595589,-0.35990206867604924,-0.40131735618048614,0.07986027108885808,-0.2259066613314968,0.1336402588690723,0.06,0.13394096205796976,2.2743485335335145,2.2175323580396396
1152,0.15784452540070848,0.15592996865879766,0.6427440142020335,0.6517722598323126,-0.26331776033031523,0.07986056856575346,-0.35658793876127287,-0.3980798203208973,0.07986032958146433,-0.22265068782995928,0.14193790484034438,0.06,0.14229853493753378,2.3805270565749583,2.323090354317634
1216,0.16468190884057265,0.16275187048397505,0.6495813976418977,0.65859416165749,-0.25986576606173983,0.07986050316382914,-0.35311327210239096,-0.39468619447184194,0.07986039357776525,-0.21923477463806879,0.15022558912075706,0.06,0.15065361105586544,2.483203920283072,2.425302769585144
1280,0.17129516988467286,0.16935422598175293,0.6561946586859979,0.6651965171552678,-0.2562624766200152,0.07986043305910444,-0.34948314330892705,-0.39114162168857225,0.0798604617011522,-0.2156638015620243,0.15850273005209267,0.06,0.1590060438153195,2.5824846275419926,2.524256310454395
1344,0.17769082404051195,0.17574298016249673,0.662590312841837,0.6715852713360116,-0.25251306581826805,0.07986035982787525,-0.3457024819183638,-0.3874511038627716,0.07986053216255813,-0.21194252569576924,0.16676874671610226,0.06,0.16735568666463096,2.6784711896927935,2.6200358733523372
1408,0.18387521013901464,0.18192402695940407,0.6687746989403397,0.677766318132919,-0.24862256513998907,0.07986028551862248,-0.3417760925486222,-0.38361957512562234,0.07986060278807108,-0.20807565389998436,0.17502305897527604,0.06,0.17570239310148633,2.771262025932299,2.712726530543982
1472,0.18985606765632346,0.1879045094243919,0.6747555564576485,0.6837468005979068,-0.24459697802562014,0.079860212566225,-0.3377097823755894,-0.3796528342558839,0.07986067098904101,-0.20406878680274823,0.18326508751355977,0.06,0.18404601667509426,2.8609777015843387,2.802430954626392
1536,0.19563923627516033,0.19368986044078168,0.6805387250764854,0.6895321516142966,-0.24044094634899932,0.07986014408894822,-0.3335080072497757,-0.3755554258856769,0.07986073427544786,-0.19992628163139473,0.19149425387701297,0.06,0.19238641098875514,2.947708862885245,2.889227587853885
1600,0.20123035757754593,0.1992853645680454,0.686129846378871,0.6951276557415603,-0.23615895711801055,0.07986008316224463,-0.3291750844482337,-0.3713317641643195,0.07986078976132657,-0.1956523813797216,0.199709980514407,0.06,0.20072342970242976,3.031542811234443,2.9731930209494273
1664,0.20663489362512422,0.2046961734098543,0.6915343824264493,0.7005384645833692,-0.2317553567684928,0.0798600329703845,-0.3247152058814379,-0.3669861458721052,0.07986083458521874,-0.19125122692916885,0.2079116908177593,0.06,0.20905692653530691,3.1125638059913876,3.0544021995332904
1728,0.21185813170035972,0.20992730836934165,0.6967576205016848,0.7057695995428566,-0.22723435571613096,0.07985999662772687,-0.3201324412684591,-0.3625227543885592,0.07986086608594332,-0.18672685973644754,0.21609880916280208,0.06,0.2173867552683702,3.1908531504880315,3.1329284505574897
1792,0.2169051893065238,0.2149836629026452,0.7018046781078489,0.7108259540761601,-0.22260003311576199,0.07985997691274181,-0.3154307413715289,-0.3579456632029562,0.07986088193666989,-0.1820832239012688,0.22427076094938114,0.06,0.22571276974696333,3.2664892876269467,3.2088434955105885
1856,0.2217810197204465,0.2198700043288177,0.7066805085217716,0.7157122955023326,-0.21785634199744597,0.07985997599217573,-0.3106139415445106,-0.35325883899853583,0.07986088028892366,-0.1773241677242655,0.23242697264178394,0.06,0.23403482388335486,3.3395479112439137,3.2822174494950493
1920,0.22649041814960147,0.2245909751084983,0.7113899069509265,0.7204332662820132,-0.21300711477401685,0.07985999516309131,-0.3056857656780332,-0.3484661442322025,0.07986085992481054,-0.17245344475890118,0.24056687180899167,0.06,0.24235277165930114,3.410102095052296,3.353118803819201
1984,0.2310380284812018,0.2291510935383408,0.7159375172825269,0.7249933847118557,-0.20805606906706464,0.07986003463706025,-0.30064983057939326,-0.34357133915169635,0.07986082040786323,-0.16747471438544398,0.24868988716485477,0.06,0.25066646712860846,3.478222439289485,3.4216143910036547
2048,0.23542835055432532,0.2335547538691976,0.7203278393556504,0.7293970450427125,-0.2030068137575177,0.07986009339345598,-0.2955096507844921,-0.3385780832328007,0.0798607622236,-0.16239154197726458,0.2567954486081877,0.06,0.2589757644196939,3.5439772334533375,3.4877693328995063
2112,0.23966574782185834,0.23780622592222883,0.7245652366231834,0.7336485170957437,-0.19786285512410356,0.0798601691260127,-0.29026864375029543,-0.3334899360659003,0.07986068689927066,-0.1572073987728821,0.2648829872627807,0.06,0.2672805177381446,3.607432631575097,3.551646974586211
2176,0.24375445520191896,0.2419096543431169,0.728653944003244,0.7377519455166318,-0.1926276028921606,0.07986025829771753,-0.28493013532211126,-0.3283103577709997,0.07986059708767457,-0.15192566160647236,0.2729519355173252,0.06,0.2755805813692761,3.6686528344698,3.6133088087057383
