time,d_l,d_r,llen,rlen,left_gps_x,left_gps_y,left_gps_z,right_gps_x,right_gps_y,right_gps_z,subject_x,subject_y,subject_z,v_r,v_l
64,0.0,0.0,0.48489948880132505,0.4958422911735149,-0.29302514493380166,0.07990893578473596,-0.38634670786265396,-0.4271600541736969,0.07990626233317036,-0.25178138500398534,0.0,0.06,0.0,0,0
128,0.011732920816569847,0.011472621216653878,0.4966324096178949,0.5073149123901688,-0.2930197385089672,0.07987914889778994,-0.3863419210628072,-0.42715464777318257,0.0798774885437952,-0.251776598212067,0.008377482414770612,0.06,0.008377555910807761,0.11893220416485817,0.11112321616737908
192,0.0232802991290465,0.022780647635500972,0.5081797879303716,0.5186229388090159,-0.29287870534046595,0.07986777294879253,-0.3862016721209315,-0.4270177090896107,0.07986667680440994,-0.2516404307771277,0.01675437686898136,0.06,0.016754964829541225,0.23679950622592028,0.22180996141955445
256,0.034590670281842595,0.03387765053636477,0.5194901590831676,0.5297199417098797,-0.2925660281964516,0.07986357581245694,-0.38589005882014343,-0.4267171332767945,0.07986265645134187,-0.2513408819186196,0.025130095443337472,0.06,0.02513207976670521,0.35203690027320417,0.33064630790886934
320,0.045665233295010044,0.04476243197028812,0.5305647220963351,0.540604723143803,-0.29208326518246575,0.07986198220534972,-0.38540868959590563,-0.42625370256983075,0.0798611052437924,-0.2508787905752266,0.03350405030107148,0.06,0.03350875373796272,0.4646803461973196,0.4375963064556619
384,0.05650803985819064,0.05543654793513625,0.5414075286595157,0.5512788391086512,-0.2914340450056261,0.07986133868292028,-0.3847610987097986,-0.42563011188347727,0.0798604707127234,-0.2502567655685874,0.04187565372919962,0.06,0.041884839766713915,0.5747953178124503,0.5426505601208185
448,0.06712336705894506,0.06590205236315366,0.5520228558602701,0.5617443435366686,-0.2906221609126355,0.07986106523845185,-0.38395090618855593,-0.42484931901165673,0.07986020081893186,-0.24947760018356058,0.05024431817976955,0.06,0.05026019088667495,0.6824468175473646,0.6458073766736225
512,0.07751534394715753,0.07616124997444124,0.5624148327484826,0.5720035411479562,-0.28965128884415126,0.07986094602959085,-0.38298157311629566,-0.42391436782063113,0.0798600861241344,-0.24854413181731788,0.058609456311096486,0.06,0.05863466014445666,0.7876943791987383,0.7470715600172493
576,0.08768800297500534,0.08621655962717739,0.5725874917763304,0.5820588508006923,-0.2885250184951105,0.07986089261278385,-0.38185645085722897,-0.42282829651036097,0.07986003978266852,-0.24745916846792243,0.0669704810289849,0.06,0.06700810060214298,0.8905944632283329,0.8464511627934943
640,0.09764529226331187,0.09607047809887753,0.5825447810646369,0.5919127692723924,-0.2872468619098186,0.07986086630965937,-0.38057879689550556,-0.4215941209758321,0.07986002396246299,-0.24622547918157678,0.07532680552793272,0.06,0.07538036533986908,0.991201064277462,0.9439566393444319
704,0.10739108838269562,0.10572557001679533,0.5922905771840207,0.6015678611903102,-0.28582026303818214,0.07986084997311133,-0.37915178953879813,-0.4202148360812568,0.07986002234871104,-0.24484580033546915,0.08367784333231548,0.06,0.08375130745839925,1.089566067485959,1.0396005165089504
