time,d_l,d_r,llen,rlen,left_gps_x,left_gps_y,left_gps_z,right_gps_x,right_gps_y,right_gps_z,subject_x,subject_y,subject_z,v_r,v_l
64,0.0,0.0,0.48489948880132505,0.4958422911735149,-0.29302514493380166,0.07990893578473596,-0.38634670786265396,-0.4271600541736969,0.07990626233317036,-0.25178138500398534,0.0,0.06,0.0,0,0
128,0.011732980023550887,0.01147269373566634,0.49663246882487594,0.5073149849091813,-0.2930197385089672,0.07987914889778994,-0.3863419210628072,-0.42715464777318257,0.07987748854379517,-0.251776598212067,0.008377555910807761,0.06,0.008377574284877495,0.23005673759217227,0.23005673759217227
192,0.023229060520379985,0.02272495480394937,0.508128549321705,0.5185672459774643,-0.29284175758744624,0.07986778993103552,-0.38616484561961034,-0.42697667932523153,0.07986669507591179,-0.2515995351967547,0.016754964829541225,0.06,0.016755111821615522,0.45754015324329356,0.45754015324329356
256,0.034334868466777246,0.033604958135627305,0.5192343572681023,0.5294472493091422,-0.29238216909653986,0.07986361425764536,-0.3857068325888384,-0.4265171178313688,0.07986269703599737,-0.2511415490753574,0.02513207976670521,0.06,0.0251325758622358,0.6773982660240454,0.6773982660240454
320,0.045048130843816425,0.044108825112590566,0.5299476196451415,0.5399511162861055,-0.29163984823541117,0.07986203121646153,-0.3849669110409878,-0.4257748345052531,0.079861157029839,-0.2504016649422082,0.03350875373796272,0.06,0.03350992965908245,0.8895695595640698,0.8895695595640698
384,0.05536788917975888,0.054234182802629094,0.5402673779810839,0.550076473976144,-0.290614599417274,0.07986139160158769,-0.38394494623063635,-0.4247496319916593,0.07986052783991433,-0.2493797462882943,0.041884839766713915,0.06,0.04188713646498317,1.0940207198238796,1.0940207198238796
448,0.06529354056750125,0.06397918389989715,0.5501930293688263,0.5598214750734121,-0.28930645271825844,0.07986111868888994,-0.3826409849462161,-0.42344153939268303,0.07986026188041769,-0.24807583893094787,0.050260190886674945,0.06,0.05026415953341042,1.290727244673984,1.290727244673984
512,0.07482454394655014,0.07334218720936497,0.5597240327478752,0.5691844783828799,-0.2877154441692519,0.07986099789633194,-0.381055067062231,-0.4218505918981567,0.07986015223417203,-0.24648998190627489,0.05863466014445667,0.06,0.058640962118642656,1.479667311559151,1.479667311559151
576,0.08396038024812913,0.0823216964527213,0.5688598690494542,0.5781639876262362,-0.28584158790279646,0.0798609406099813,-0.3791872078027563,-0.41997680258213144,0.07986011331803064,-0.24462218938324165,0.06700810060214296,0.06,0.06701750747592544,1.6608207670085042,1.6608207670085042
640,0.09270056216819045,0.09091635296758277,0.5776000509695155,0.5867586441410977,-0.28368488699004096,0.07986090739362094,-0.3770374109854999,-0.4178201730184519,0.07986010815593263,-0.2424724636870389,0.07538036533986907,0.06,0.0753937588616327,1.834169151357732,1.834169151357732
704,0.10104464004782687,0.09912492766236364,0.5859441288491519,0.5949672188358786,-0.2812453417741136,0.07986088018027546,-0.37460567776867404,-0.4153807014514671,0.07986012124352246,-0.24004080388380383,0.08375130745839925,0.06,0.08376967953342783,1.999695677101905,1.999695677101905
768,0.1089922007263111,0.10694630825389467,0.5938916895276362,0.6027885994274096,-0.2785229527283596,0.07986085050833,-0.371892009525033,-0.4126583855301251,0.0798601467304739,-0.23732720853091072,0.09212078008170439,0.06,0.09214523275042491,2.157385089802058,2.157385089802058
832,0.11654286381761436,0.11437948572752771,0.6014423526189394,0.6102217769010426,-0.275517720947538,0.07986081418126431,-0.36889640828476833,-0.409653222718026,0.07986018287432226,-0.2343316760389794,0.1004886363595391,0.06,0.1005203817733499,2.307223495451421,2.307223495451421
896,0.12369627786852022,0.12142354217118806,0.6085957666698453,0.617265833344703,-0.2722296480942318,0.07986076893732849,-0.36561887661565906,-0.4063652102197386,0.07986022943936794,-0.23105420453199793,0.1088547294700182,0.06,0.10889508986470169,2.449198200397083,2.449198200397083
960,0.13047628686689394,0.12810147739235528,0.615375775668219,0.6239437685658702,-0.26867595689741197,0.07986070497432185,-0.3620765829560286,-0.4028115648335217,0.07986027759587988,-0.22751195653649892,0.11721891262219297,0.06,0.11726932028891332,2.5837776425924925,2.5837776425924925
